population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,31,85-89 years,453,Gallbladder and biliary tract cancer,1,Number,2023,422.7117219135538,715.7809863533713,225.01270461920163
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,31,85-89 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,152.34465703212595,256.2516624808231,77.41606611741203
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,31,85-89 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,99.83824267385168,169.05685863968344,53.144665368578835
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,32,90-94 years,453,Gallbladder and biliary tract cancer,1,Number,2023,88.28077320163219,154.6696532917973,38.766976085873225
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,32,90-94 years,453,Gallbladder and biliary tract cancer,1,Number,2023,183.34726984652104,304.6238334640953,93.1504508263494
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,32,90-94 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,116.19595387220387,203.57759960116852,51.025445311297666
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,32,90-94 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,80.07113471440972,133.0348470797603,40.680520103016654
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,235,95+ years,453,Gallbladder and biliary tract cancer,1,Number,2023,20.983844520030026,37.63188698298261,9.657513331500004
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,235,95+ years,453,Gallbladder and biliary tract cancer,1,Number,2023,86.75474808102769,156.1432676867667,36.71502043191845
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,235,95+ years,453,Gallbladder and biliary tract cancer,3,Rate,2023,78.76015317552543,141.24643271325235,36.24823032583787
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,235,95+ years,453,Gallbladder and biliary tract cancer,3,Rate,2023,69.09418929637874,124.3573721732002,29.24098827852112
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2018,398.04771115906186,525.6611322345332,276.1261117821531
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2018,52.53504211656969,69.37768751532793,36.44361342945458
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2018,66.47380183787041,87.87846844002976,45.84670730928686
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2018,225.2393891760523,299.4845867785489,148.2695300217315
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2018,1.2636536522657238,1.680189212306038,0.8318320069019433
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2018,1.7870537481530142,2.414507888927076,1.160636780982847
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2018,2994.577351503921,3852.150428229024,2305.6823494813616
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2018,27.00168509909848,34.734301575198856,20.790015228018312
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2018,46.36998872340368,59.98432505410436,35.52797441624703
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2018,9416.29830982524,12537.220231710233,6846.698424508957
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2018,31.487964265636563,41.924281671768135,22.89525971193763
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2018,40.707349761419785,54.39879947290394,29.5500038697836
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2018,25085.02485817486,32948.65355857349,21399.56148876586
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2018,30.626816674935547,40.22768077487227,26.12715954422734
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2018,29.00629581605381,38.140516597108935,24.70874742821853
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2018,1050.928408551408,1366.1652613303386,813.0188575828973
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2018,18.49983610751078,24.049053412899134,14.311836558240213
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2018,19.762957243024474,25.57804420779675,15.255288113456327
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2018,2938.1589169943395,3992.6499840493025,2011.2744461803943
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2018,9.27240160231957,12.60022182444507,6.3472892121659985
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2018,22.557791816460856,30.564413425692944,15.26783800015921
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,147.23633299153803,279.08082889420064,88.513912477438
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,11.068347038421,20.97962780795915,6.6539466252872
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,17.067891538256724,32.64601158111309,10.24534902856166
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,1831.511765677154,3522.7698251740308,1154.3134782490192
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,11.216817137816737,21.574671639079728,7.069418525110789
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,14.222221076120274,27.97292079859461,8.89263149916158
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,167.53936535256605,213.98238201039143,133.50326339141318
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,37.798177259573855,48.27608119819553,30.119369282443827
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,49.0146597409982,62.93135564452884,38.77818927517381
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,553.7184981804445,708.0278436748154,425.5264999906798
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,41.94595229858511,53.63538016961041,32.23499725771541
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,29.51715861001961,37.93149288498331,22.709127157293217
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,1353.1162208271733,1720.4492949733271,1037.26906142507
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,23.725603723342612,30.16643919447544,18.18752471299952
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,24.876289497954183,31.59045305970985,19.13012064133419
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,5901.267767708831,10301.610937279904,4367.662055416267
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,26.63260149990032,46.491484490985926,19.71139212571252
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,22.183819417547785,38.715622750517774,16.534568118895734
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,3093.782091181032,4258.205318840523,2091.3685167228086
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,9.532798074421446,13.120708009670494,6.444084677440923
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,22.849203316858244,31.16248573714691,15.479268614414316
1,All Population,2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,105708.33258332238,133244.59891560482,87350.54398694918
1,All Population,2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,201.769714812202,254.3292857474268,166.72947078268547
1,All Population,2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,119.43197939770612,150.56081317193082,98.5352498147243
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,233.1596373958223,314.42500279013205,153.2421881126301
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,1.3396693903057362,1.8065972159222576,0.8804863097700224
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,1.798189847120042,2.452770270788375,1.1674353978081986
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,3201.7665374928606,4106.028170571314,2434.973443478315
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,27.7317646601001,35.563931842197576,21.09026679409624
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,45.99340789059848,58.93124980506385,34.840030930134766
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,412.1781799186352,553.250343567059,284.7266635358427
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,54.468187560879066,73.11047733647611,37.62582802446021
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,66.91028401231041,89.92323205592169,46.22506512096546
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,25877.604412974215,33731.527143756706,21894.499179914343
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,31.17078372969524,40.63120065871424,26.372947353076135
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,28.862204164566265,37.9725628037078,24.467497640422724
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,967.3140591106792,1089.0176812135685,838.490585459235
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,14.26046328830192,16.054658274620248,12.361305099319411
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,20.40047088784713,23.006063976691372,17.77127492375274
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,177.090928832102,223.87699268129307,137.96498516616964
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,39.56238528452598,50.01446375153215,30.821589422532195
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,49.19878173486241,62.43992929283996,38.4075104883492
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,9866.248444018483,13283.742221948052,7132.395047979023
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,32.717948466109526,44.0508665396796,23.652083661159764
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,41.3202716329445,55.739124124252385,29.811310295080144
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,157.4645118021483,300.0003537521695,94.86490623944292
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,11.620179891817356,22.138690415458367,7.000607713487816
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,17.728614642471356,33.99245720938673,10.62116325611358
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,1917.0155294703068,3729.6669475530857,1205.4634261179872
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,11.57337959413367,22.516693620970617,7.2776070943792845
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,14.433563055431993,28.64280004517889,8.928719364677987
1,All Population,2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,108999.45974404571,140051.05994873017,89944.0061351365
1,All Population,2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,208.58702802017245,268.0089831121976,172.12152218012375
1,All Population,2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,118.8591574363502,152.80631814370196,97.84430312411465
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,3255.9624328112463,4397.100597673502,2209.9557033429055
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,9.80140151834744,13.236561957857798,6.652614590372772
1,All Population,2,DALYs (Disability-Adjusted Life Years),157,Yemen,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,23.28245741715227,31.47328479715526,15.894458497525834
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,3482.852926378638,4414.298888191109,2643.5753708763314
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,29.08531243387879,36.8638197057202,22.076503725465106
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,46.68081874839009,59.226217408999226,35.29771937588189
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,555.0722437644131,726.6374836043913,423.41828531452734
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,41.78760626219974,54.70358390520316,31.876276988638026
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,29.987559367875186,39.450646413720776,22.86514050507444
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,174.69271243549315,233.95104376490028,127.92893965404372
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,1.7851109480980598,2.390646774678165,1.3072517311753125
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2019,3.275908921442756,4.37822448943757,2.400816204871749
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,5970.184828700367,10262.936453068858,4323.711455816965
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,26.895471591937692,46.23416589992955,19.47816725415773
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,22.418258284601723,38.66980117583997,16.53039101843904
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,1685.1741437131657,2116.0265821327243,1289.3851622982363
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,29.56439914748828,37.12319864048154,22.62074678468507
1,All Population,2,DALYs (Disability-Adjusted Life Years),146,Lebanon,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,30.616871475400295,38.33096888294635,23.36237778060911
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,861.727407824662,980.6148614557668,745.2515264309613
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,12.482012829332772,14.204082602204728,10.794874376194658
1,All Population,2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,17.716377936019132,20.209371253741836,15.39347887811044
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,432.5930823911907,579.325828273898,304.3449966308457
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,57.35646434791104,76.8114021415811,40.35236266893593
1,All Population,2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,68.2588880524729,91.5480662812328,48.126516181579184
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,230.66248705778773,308.0707317547623,155.3622082299634
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,1.3236058967077904,1.7677960658229182,0.8915118256190682
1,All Population,2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,1.743149959493819,2.3463980869679153,1.1501142705967042
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,10381.972693409562,13876.768099380906,7516.705046126052
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,34.15681858084647,45.654738695268975,24.730052579433455
1,All Population,2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,42.17606580530068,56.431481052975755,30.5983933587542
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,168.52689455168866,223.47362127132928,122.68595799483244
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,1.6822190151721452,2.230691879133314,1.224639259997864
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,3.0754681470599308,4.0530063773111795,2.2493117405414687
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2020,27436.46742211556,35442.16432384972,23054.62254082789
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2020,32.75422983044689,42.311598577595824,27.52309157511253
1,All Population,2,DALYs (Disability-Adjusted Life Years),155,Türkiye,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2020,29.680856114285064,38.60764994028161,24.89551985250827
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2021,6192.061550794047,10507.38590087085,4511.02753823141
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2021,27.751927462989674,47.09258927008149,20.217775291412103
1,All Population,2,DALYs (Disability-Adjusted Life Years),17,Sri Lanka,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2021,22.507214453825256,38.21360973590196,16.579462796866753
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2021,1882.9112965447523,3620.7109465772232,1182.599235303616
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2021,11.228864099719877,21.59234544829098,7.0525075302405975
1,All Population,2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2021,13.758088301577748,27.00200236577628,8.579125701265001
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2021,161.25705975830638,298.7227191089591,98.23278806887797
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2021,11.679976929735709,21.636723829704085,7.115078869153272
1,All Population,2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2021,17.729800103202145,33.04703397542148,10.715377486665044
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2021,187.76274314613588,250.9018307881419,138.13522631244788
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2021,1.8332711311378216,2.4497462884611316,1.3487197638282475
1,All Population,2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2021,3.3128084642787523,4.373898095163427,2.4735191012824904
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2021,186.94154805806232,231.42797429300765,144.50809157593002
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2021,41.37128998330179,51.21640391974496,31.980510612143167
1,All Population,2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2021,49.0288552057512,61.04632291079364,37.96062538584224
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2021,583.750589504571,756.4679563674454,452.2828973466361
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2021,43.2051180000199,55.9884442186648,33.47480293910569
1,All Population,2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2021,30.20904985177707,39.25687089821093,23.398932570045016
