year,age_id,age_name,countries_with_dalys,countries_with_vlw,total_dalys,total_dalys_lower,total_dalys_upper,total_economic_burden_vlw,total_economic_burden_vlw_lower,total_economic_burden_vlw_upper,total_economic_burden_vlw_trillion,total_economic_burden_vlw_lower_trillion,total_economic_burden_vlw_upper_trillion
2009,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2009,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2009,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2009,9,20-24 years,48,46,6367.3498704803105,4692.628465459395,8458.386943632951,196995677.2013752,142098941.47219148,268887075.2938182,1.9699567720137518e-4,1.4209894147219147e-4,2.6888707529381815e-4
2009,10,25-29 years,48,46,10145.530513104004,7432.300950051156,13760.54989330017,358947153.4196619,257601631.73539203,501505595.11747473,3.589471534196619e-4,2.57601631735392e-4,5.015055951174747e-4
2009,11,30-34 years,48,46,23085.18908335763,17308.884584672305,31169.807219939183,849924121.8024458,620656173.5309151,1194082008.6094906,8.499241218024458e-4,6.206561735309151e-4,0.0011940820086094907
2009,12,35-39 years,48,46,48275.420542597574,35940.713258852425,65392.564565497814,1931524937.7137902,1405869475.5962338,2739654365.9605136,0.00193152493771379,0.0014058694755962337,0.0027396543659605134
2009,13,40-44 years,48,46,84182.96114087477,62200.00070998272,111661.89710643805,3871055052.1596127,2800907982.3695307,5429129181.440796,0.0038710550521596125,0.002800907982369531,0.005429129181440796
2009,14,45-49 years,48,46,124577.71841379395,94658.38565885193,162157.86023105527,6869118860.512446,5078618937.875165,9404854853.30409,0.0068691188605124465,0.005078618937875165,0.009404854853304091
2009,15,50-54 years,48,46,176332.74977467608,135668.30545137223,230693.78880621094,12040433769.796116,9049844183.257969,16679637988.646805,0.012040433769796115,0.00904984418325797,0.016679637988646804
2009,16,55-59 years,48,46,229169.89967456635,175801.43499284028,303143.03868668474,19593074632.600544,14904731520.779192,27288092333.973507,0.019593074632600543,0.014904731520779192,0.02728809233397351
2009,17,60-64 years,48,46,277315.6457073742,211923.50132457426,352996.5695167877,29558820940.40599,22345125532.683346,39713116324.6716,0.029558820940405992,0.022345125532683346,0.0397131163246716
2009,18,65-69 years,48,46,274957.35377580207,214739.19563497335,352615.3803308218,39522232500.46757,30270524489.088356,53447589392.00254,0.03952223250046757,0.030270524489088357,0.05344758939200254
2009,19,70-74 years,48,46,268758.3702996511,208591.50951953395,334636.3542307077,53493486748.23736,40420063495.4565,71174671524.55547,0.05349348674823736,0.040420063495456494,0.07117467152455546
2009,20,75-79 years,48,46,212934.6856070959,166168.95290930156,262746.3526065673,63058083707.69541,47317371813.04448,84346930339.10518,0.06305808370769542,0.047317371813044476,0.08434693033910518
2009,30,80-84 years,48,46,134532.52054156436,102247.63802613334,163935.50949138726,62584324982.92029,44326577955.91207,84211517368.82669,0.06258432498292028,0.04432657795591207,0.08421151736882669
2009,31,85-89 years,48,46,64612.545422186704,46973.127317300656,80944.59517799088,49927914104.75705,32699175174.301105,70594444767.03145,0.04992791410475705,0.032699175174301105,0.07059444476703144
2009,32,90-94 years,48,46,25546.950836609638,17895.034030779778,32080.90699034586,33743842269.265892,21054083459.100357,49001575771.819336,0.03374384226926589,0.021054083459100356,0.049001575771819336
2009,235,95+ years,48,46,9329.352674547705,6430.800769786581,12090.801906402981,20135706548.88574,12194940877.689095,30946461814.389156,0.02013570654888574,0.012194940877689095,0.030946461814389155
2010,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2010,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2010,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2010,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2010,9,20-24 years,48,46,6199.965956618052,4492.001154499287,8350.662317395085,207007283.93635693,147665059.91905704,284907103.7447198,2.0700728393635692e-4,1.4766505991905705e-4,2.849071037447198e-4
2010,10,25-29 years,48,46,10077.430365595326,7361.588540176894,13635.63049144816,383145040.8446029,275646143.68907833,535867893.7942828,3.8314504084460287e-4,2.756461436890783e-4,5.358678937942828e-4
2010,11,30-34 years,48,46,22648.579633626083,16828.779723962667,30455.179308416693,895838120.3431249,651503200.5887206,1254422964.5641334,8.958381203431248e-4,6.515032005887205e-4,0.0012544229645641335
2010,12,35-39 years,48,46,47267.508997449826,34809.82974413324,63784.53864510475,2028851698.189633,1464140517.0984,2878574602.5852456,0.0020288516981896328,0.0014641405170984002,0.0028785746025852457
2010,13,40-44 years,48,46,83724.35681185318,62726.308119964124,109982.33206867074,4126282168.437282,3035915249.377936,5749882715.910136,0.004126282168437282,0.003035915249377936,0.005749882715910136
2010,14,45-49 years,48,46,127311.37203547606,97944.86113387533,167375.1612712052,7513107777.126244,5633748070.356029,10416281379.531939,0.007513107777126243,0.005633748070356028,0.010416281379531938
2010,15,50-54 years,48,46,175616.0238104841,136471.06140253163,233186.69596583306,12794132217.677635,9706810135.395943,18057245483.36474,0.012794132217677636,0.009706810135395942,0.01805724548336474
2010,16,55-59 years,48,46,235801.58118421465,181753.9982807565,313749.30052376114,21283017898.46636,16209446515.464552,29945555538.242893,0.021283017898466358,0.016209446515464552,0.029945555538242893
2010,17,60-64 years,48,46,286616.8283181888,219871.1523816871,365162.70262193156,32887528591.315617,24981781020.1626,44218902683.49383,0.032887528591315614,0.024981781020162602,0.04421890268349383
2010,18,65-69 years,48,46,279232.23139844765,218407.28902256952,359759.71077447006,42543819030.42821,32694283662.178894,57925637244.21947,0.042543819030428205,0.03269428366217889,0.057925637244219466
2010,19,70-74 years,48,46,270439.4633398307,211097.52391085212,342142.8657833706,57296951833.05715,43457414238.488655,77209744662.39313,0.05729695183305715,0.04345741423848865,0.07720974466239312
2010,20,75-79 years,48,46,217077.78678658346,169029.22501438388,269505.6275738627,68655777239.59398,51386019721.581924,92169214802.62918,0.06865577723959398,0.051386019721581924,0.09216921480262918
2010,30,80-84 years,48,46,139709.60471776876,105755.20969790814,170073.57670436602,69276001811.13054,49061120551.76559,92998826407.16808,0.06927600181113054,0.049061120551765584,0.09299882640716807
2010,31,85-89 years,48,46,68913.91358815812,50082.29751718904,86183.76751461087,57119375605.7797,37294429613.081985,80746053754.10597,0.057119375605779704,0.037294429613081985,0.08074605375410597
2010,32,90-94 years,48,46,27679.844608627704,19396.273591023102,34673.91370483778,38756950645.07114,24223785472.2164,56298075229.28153,0.038756950645071134,0.0242237854722164,0.056298075229281534
2010,235,95+ years,48,46,10201.03684809748,6984.672479981791,13246.205289359095,23222191193.600468,13953278633.243105,35743628856.63769,0.02322219119360047,0.013953278633243105,0.03574362885663769
2011,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2011,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2011,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2011,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2011,9,20-24 years,48,46,5982.06576261908,4283.857234130318,8074.726485372316,213163412.52354679,151104791.8583419,294320717.1636535,2.1316341252354678e-4,1.5110479185834191e-4,2.943207171636535e-4
2011,10,25-29 years,48,46,10120.163896909575,7431.933419315361,13721.121511641279,407637410.01880336,294683795.4436089,570362227.6009929,4.0763741001880333e-4,2.946837954436089e-4,5.703622276009929e-4
2011,11,30-34 years,48,46,22265.147345963498,16595.609435928,30298.50267848866,938364516.8653197,685276509.5202389,1327829416.9059167,9.383645168653198e-4,6.852765095202389e-4,0.0013278294169059167
2011,12,35-39 years,48,46,46045.87308735872,33521.71117701835,62139.45462368058,2087772765.5699675,1496623376.9832473,2959457756.840801,0.0020877727655699676,0.0014966233769832472,0.002959457756840801
