Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
British Virgin Islands,VGB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,70200.74062,72609.80623,70015.77112,69387.25635,69778.57689,70440.02191,70007.64124,73980.41134,68256.86997,70584.60971,73086.93198,74253.88172,76838.17586,79632.1722,80403.75793,81534.17166,86114.33722,83693.32134,80476.72489,77957.14426,79542.67788,82735.39148,87256.04223,83237.14709,81225.54848,62707.82636,56679.51858,61657.68028,65148.82645,69353.67987,69787.96334,78248.79711,81801.74591,85032.60087,90007.07749
Brunei Darussalam,BRN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,30166243011,31044278636,30075505033,29884931646,30181609719,30588244682,30579889427,32519860855,30354961860,31648302534,32747978586,33228083768,34544394076,35782267886,35819674111,35818268121,37286248538,35882934535,34483245025,33827975829,34755323894,36056704462,36385950967,35612828399,34719698828,34583464463,33726514653,34174647795,34192545419,35515401717,35917994866,35346624879,34771064638,35163158529,36640142252
Bulgaria,BGR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7545.585203,7213.047828,6914.765038,7029.738721,7335.235042,7737.756817,6846.442883,5749.364608,6177.635605,5807.813191,6422.789329,6961.039968,7786.421745,8417.470733,9201.739738,10291.44588,11408.04952,12822.31305,14346.87588,14180.72807,14955.91578,15747.42016,16327.28774,16893.81669,17990.82696,18901.1717,20745.4005,22316.9752,24053.25407,26814.47171,27376.49857,30971.91319,35813.69516,37501.73861,41086.11941
Bulgaria,BGR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.30375E+11,1.19365E+11,1.10684E+11,1.09046E+11,1.11028E+11,1.14206E+11,1.2015E+11,1.03191E+11,1.07101E+11,98108519307,1.02609E+11,1.06532E+11,1.12788E+11,1.18695E+11,1.26422E+11,1.35343E+11,1.4455E+11,1.54169E+11,1.63619E+11,1.58142E+11,1.60602E+11,1.63959E+11,1.65187E+11,1.6429E+11,1.6585E+11,1.71485E+11,1.76675E+11,1.81526E+11,1.86154E+11,1.93207E+11,1.86994E+11,2.01544E+11,2.09683E+11,2.1364E+11,2.19645E+11
Burkina Faso,BFA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,566.9441473,623.2680017,623.3849953,644.0354644,649.8424076,683.6391516,753.3091667,793.9708414,838.0793553,886.4340907,896.4774815,947.9193747,973.9839334,1037.837994,1079.000091,1171.764323,1244.002438,1290.49951,1351.360416,1359.692249,1449.422164,1531.343382,1571.838845,1642.892131,1661.317738,1691.579354,1881.758931,2042.402953,2073.323538,2232.16282,2380.722828,2486.430931,2641.870113,2754.713465,2896.187416
Burkina Faso,BFA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,10147246626,11067600318,11093355816,11477339563,11628267413,12292982652,13647023205,14509083107,15569366222,16720757878,17036525025,18163219550,18953857927,20432731534,21347801636,23196921150,24647462832,25660813448,27149138508,27953282649,30314295612,32321878820,34407503767,36400587616,37975584845,39464694412,41815991713,44410042331,47343134250,50131268465,51139294288,54689652541,55508487753,57151639723,60000707833
Burundi,BDI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,598.1641845,635.9966695,639.7262169,633.6631993,618.3740883,547.5608126,512.6244636,513.2123491,533.3456921,522.7524758,519.1150604,528.3111616,544.7944965,531.6874053,551.4323526,552.9177673,579.5713213,593.4637559,608.6704383,604.3678509,613.649849,628.667678,638.8731816,687.3659201,724.3603575,797.4262344,771.9874337,761.2692572,753.4555161,779.1979907,786.5158307,836.6655713,888.5181584,919.5979715,949.8346131
Burundi,BDI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,7799958297,8189709457,8272425389,7756226044,7459162587,6868396910,6318925157,6218454247,6513830824,6448041133,6392790186,6524213621,6814314046,6730925380,7056275277,7119781755,7505233008,7764309791,8141788511,8452214175,8885319153,9243628532,9654665547,10130079613,10559660855,10147834074,10086946977,10137381839,10300587140,10487292011,10521601909,10847771569,11048346804,11342844864,11738623008
Cabo Verde,CPV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1044.457524,1068.867385,1185.580879,1291.310531,1540.217583,1762.158884,1962.921025,2181.781401,2443.036556,2714.09656,3124.494884,3216.646512,3388.448145,3551.463843,3968.656917,4324.202325,4758.37705,5566.769491,6010.851368,5900.660865,6038.585257,6384.228441,6318.061087,6367.280013,6416.833012,6773.4868,7350.753587,7935.761763,7916.421153,8645.756469,6852.576699,7685.419214,9481.073354,10300.44089,11261.77065
Cabo Verde,CPV,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,694075763.3,703821607.2,780803130,848797899.3,1011619759,1155387479,1286483805,1429520556,1608457729,1788969286,2044521202,2090147852,2199899241,2291772738,2525466469,2700038277,2915602595,3357919567,3594283905,3540240729,3605254388,3746750463,3787352068,3811293311,3837845328,3873768578,4039593564,4223448184,4380009912,4684325394,3709738572,3970664151,4599763302,4847743178,5200265316
Cambodia,KHM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1409.713917,1504.358294,1560.107714,1565.429893,972.0563045,1005.876095,1006.090325,993.6373454,1009.347616,1134.16464,1255.640378,1357.426111,1442.464814,1597.882264,1769.76235,2038.145986,2296.768579,2566.147597,2768.792376,2854.032884,2988.504014,3223.102094,3583.482297,3890.948412,4117.788683,4433.643935,4748.124285,5050.063566,5616.98087,6153.994395,5942.453804,6225.532655,6918.816269,7430.730857,7969.933611
Cambodia,KHM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,19514316432,20995706333,22469088082,23389954629,15248229813,16758333510,17746657168,18457698475,19321820013,21776730888,23953005981,25723063815,27334632491,30145638983,32996721517,37386385535,41477712321,45790754858,49214239315,51219610561,53819988410,57741666976,62159052653,67043200063,72406871106,77625259450,83761925238,90525733498,98470474432,1.06286E+11,1.02507E+11,1.05674E+11,1.11095E+11,1.16658E+11,1.23676E+11
Cameroon,CMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2031.909988,1962.540638,1890.092531,1731.408731,1751.68523,1790.33915,1849.5065,1915.117607,1975.155989,2038.663789,2108.49455,2190.896407,2263.055197,2368.101195,2532.647444,2597.680399,2704.437398,2817.722281,2870.441069,2878.951439,2913.942928,2988.817287,3059.642266,3238.868298,3422.261282,3497.660676,3626.99932,3767.430729,4010.763601,4241.111749,4365.447041,4793.556282,5188.977509,5405.574657,5591.496398
Cameroon,CMR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,51192848469,49243117964,47716579726,43931668855,44756182469,46051427006,47992527880,50165300202,52535878944,54905932269,57010156987,59475425082,62138155822,65526644958,70145528271,71708560181,74440357496,77661830226,79873388994,81933524799,84308797938,87157770352,91189670264,95745076834,1.01222E+11,1.06958E+11,1.11809E+11,1.15768E+11,1.20348E+11,1.2453E+11,1.24854E+11,1.29022E+11,1.33843E+11,1.38191E+11,1.43264E+11
Canada,CAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20229.75587,20224.68733,20626.20206,21440.04699,22632.83409,23485.64193,24050.17501,25258.86056,26319.67416,27841.35335,29362.08416,30230.84877,30963.92189,32351.5457,33927.6697,36328.37899,38119.39096,39575.47701,40376.08828,38864.0567,40098.25372,41666.83746,42291.97294,44301.05625,45758.10073,44669.45136,46470.64664,48317.38745,49982.59991,50498.97311,48590.68321,56995.11768,63578.32019,64462.92117,65463.0991
Canada,CAN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.1208E+12,1.09737E+12,1.10714E+12,1.13656E+12,1.18764E+12,1.2195E+12,1.24009E+12,1.29317E+12,1.34351E+12,1.41258E+12,1.48517E+12,1.51302E+12,1.5584E+12,1.58655E+12,1.63561E+12,1.68812E+12,1.73265E+12,1.76817E+12,1.78577E+12,1.73371E+12,1.7873E+12,1.84337E+12,1.87573E+12,1.91936E+12,1.97451E+12,1.98734E+12,2.00798E+12,2.0689E+12,2.12565E+12,2.16622E+12,2.05708E+12,2.17949E+12,2.27078E+12,2.3055E+12,2.34073E+12
Cayman Islands,CYM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75190.66008,77337.18706,76297.45816,69254.18102,66325.45743,66629.1627,64726.53111,63648.25391,63560.51418,64009.3168,65680.07483,68017.67583,71811.89174,72697.36729,66118.65452,74150.85809,81803.09765,86689.20888,..
Cayman Islands,CYM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4445537886,4586133589,4569742693,4240699172,4125537250,4173767347,4225094403,4279147346,4392738510,4517190161,4663545963,4812035409,5017377829,5213840049,4955504368,5198568359,5466623675,5704950753,..
Central African Republic,CAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,620.3911765,618.1795179,573.1505893,570.2456378,592.1854376,630.6916814,600.7729679,626.0784538,645.1299944,659.524563,639.836997,668.4459393,688.1804511,648.1932154,690.426514,702.4606246,743.2874802,783.3554453,797.6528062,877.2521311,936.4854974,980.185521,1062.068099,709.8534812,698.9637389,768.870888,826.0133014,883.8107349,905.8177889,984.8431837,1066.290054,1128.55238,1217.849771,1257.094357,1263.595543
Central African Republic,CAF,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,4254024014,4230518701,3958746872,3972019588,4166646538,4466646987,4287976955,4515236990,4727459557,4897646915,4775723304,4988946886,5169374255,4890358044,5183529347,5230606705,5480163420,5732663859,5850420283,6352811109,6646998256,6925814265,7275828382,4628010584,4631762536,4832647683,5062213760,5291394260,5491908661,5662157829,5713117250,5769272622,5795459459,5836025843,5925879192
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,962.4485625,1041.14162,1102.294449,928.9828793,1021.228444,1010.028488,1005.748471,1044.255134,1091.205445,1061.147431,1039.069553,1146.979593,1220.449859,1371.837334,1800.45646,2092.677043,2070.129788,2143.705353,2175.454809,2083.776117,2318.398443,2388.165121,2435.124082,2110.247051,2133.184412,2377.511372,2120.087516,2097.144255,2227.813354,2351.653398,2185.990342,2435.072747,2845.048383,2931.579009,2961.931924
Chad,TCD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,10200983128,11071651030,11957542915,10079032408,11100732598,11237998631,11486861081,12136258404,12979920105,12891286693,12777884490,14267547469,15479034861,17757806830,23729645722,27842594572,27697389242,28903946267,29802385612,29403485340,33459516466,34983125796,38150036316,39221042080,40030164715,41355517704,39647564445,39002104605,41241260598,43463610455,43285890202,43413141700,49011968065,51030012222,52894879068
Channel Islands,CHI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4444.572092,4885.628639,5563.313536,6060.951085,6475.711818,7231.793986,7895.436781,8510.666985,8850.491716,8838.759172,9375.590084,9775.553235,10133.40411,10708.82365,11612.39969,12550.4348,15510.77007,16697.51602,16375.96485,15951.33049,17917.89512,20121.68342,21366.17713,22201.06607,22553.61618,22457.88006,23256.5036,24295.22377,25305.09035,25611.75783,25350.86351,29089.85046,30820.3527,32801.37864,34637.11683
Chile,CHL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.47173E+11,1.58588E+11,1.76828E+11,1.8865E+11,1.98228E+11,2.16575E+11,2.31984E+11,2.49131E+11,2.59547E+11,2.58837E+11,2.71705E+11,2.80275E+11,2.89252E+11,3.02914E+11,3.23131E+11,3.41992E+11,3.62683E+11,3.81427E+11,3.95881E+11,3.91455E+11,4.14361E+11,4.40151E+11,4.67244E+11,4.82702E+11,4.91356E+11,5.01929E+11,5.10728E+11,5.17662E+11,5.38317E+11,5.41732E+11,5.08451E+11,5.65982E+11,5.78173E+11,5.81187E+11,5.96556E+11
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,990.7761909,1104.992418,1276.049344,1471.239577,1679.994942,1883.87603,2087.747696,2297.363102,2483.25406,2689.851566,2963.532386,3258.402107,3590.765959,4007.116046,4504.929372,5148.182739,5946.286828,6935.265806,7712.846084,8447.982815,9411.138219,10456.79168,11420.25271,12228.37361,12941.59648,13463.33315,14157.2515,15022.43719,16298.20506,17600.89076,18267.47835,20843.29783,23032.17663,25179.11931,27104.87027
China,CHN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.89227E+12,2.06942E+12,2.36534E+12,2.69481E+12,3.04709E+12,3.38327E+12,3.7208E+12,4.06637E+12,4.38846E+12,4.72799E+12,5.13396E+12,5.56073E+12,6.07473E+12,6.68938E+12,7.36711E+12,8.21125E+12,9.252E+12,1.05612E+13,1.15824E+13,1.26715E+13,1.40142E+13,1.53401E+13,1.65453E+13,1.78323E+13,1.91629E+13,2.05003E+13,2.18893E+13,2.33977E+13,2.49787E+13,2.64945E+13,2.71145E+13,2.94382E+13,3.03609E+13,3.20049E+13,3.35979E+13
Colombia,COL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5109.420001,5280.777798,5509.364649,5826.183444,6173.636115,6505.565262,6638.839736,6861.091864,6853.84144,6543.867212,6775.930644,6934.882843,7108.823903,7420.460084,7909.346352,8432.333291,9154.089262,9909.290314,10307.06499,10367.34896,10841.12798,11707.46146,12093.07549,12779.88658,13355.36242,13332.0555,14026.83999,14400.61398,15239.40495,16181.5909,15519.21017,17383.09017,20695.74268,20944.48839,21494.60027
Colombia,COL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.24362E+11,3.30855E+11,3.44237E+11,3.62776E+11,3.8387E+11,4.03841E+11,4.12143E+11,4.26281E+11,4.2871E+11,4.10687E+11,4.22699E+11,4.29791E+11,4.40553E+11,4.57815E+11,4.82231E+11,5.05516E+11,5.39471E+11,5.75822E+11,5.94729E+11,6.01506E+11,6.28542E+11,6.72213E+11,6.98514E+11,7.34375E+11,7.67415E+11,7.90099E+11,8.06592E+11,8.17556E+11,8.38521E+11,8.65243E+11,8.03068E+11,8.89809E+11,9.55016E+11,9.6182E+11,9.78592E+11
Comoros,COM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1385.878408,1322.830534,1438.225849,1489.140068,1415.400491,1471.476571,1453.809715,1512.212361,1522.376505,1545.835082,1719.017908,1762.113386,1792.760857,1830.99192,1880.333101,1954.030033,2026.319501,2056.47051,2136.324593,2243.868224,2333.327783,2471.790152,2678.701088,2832.528678,2937.611838,2949.473422,3139.051607,3347.45653,3304.548452,3312.749571,3261.594968,3449.043575,3726.14918,3902.74666,4055.126334
Comoros,COM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1058574902,1001458042,1086892245,1119564892,1060487882,1098773684,1084580946,1128291225,1142761738,1164753144,1291104151,1321224412,1351942151,1380385278,1406883980,1446804986,1485101270,1496982709,1556332253,1657290418,1736857895,1839126740,1955187403,2129732252,2212700089,2256778506,2319522106,2449326959,2548759982,2641248625,2747039030,2821917778,2901450569,2990370233,3091707406
"Congo, Dem. Rep.",COD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,832.070396,761.977848,674.3415167,576.3727675,539.5690413,532.1807152,526.1664379,497.1220628,481.2892119,451.8260052,416.5493376,403.9842859,409.6429383,428.3336256,455.8677865,483.9113295,509.427783,539.4126385,566.6853821,568.6095678,597.0887408,630.2848806,632.2020761,712.4390067,804.5966346,859.1434827,913.9555594,1003.257355,1069.281634,1167.320616,1136.008396,1313.618218,1484.241169,1616.468492,1709.732077
"Congo, Dem. Rep.",COD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,79677843437,72968131208,65306471181,56510309573,54306409306,54686553536,54127015681,51086675988,50256949674,48110907145,44785997321,43845413886,45137873732,47655584124,50866795582,53987550379,56860216902,60419369536,64181015601,66013424679,70705643442,75566423729,80921739817,87785486697,96099025197,1.02745E+11,1.05211E+11,1.09132E+11,1.15485E+11,1.20548E+11,1.2264E+11,1.30244E+11,1.41867E+11,1.54081E+11,1.64367E+11
"Congo, Rep.",COG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3436.749698,3536.08005,3607.671112,3550.385794,3326.9814,3434.067841,3547.213539,3509.998895,3602.033519,3463.85453,3667.424873,3748.446749,3888.164023,3886.992068,3991.511247,4278.925387,4588.109249,4242.611268,4448.332617,4800.901598,5125.069913,5175.204391,6058.064494,5833.863367,5733.183936,4715.134316,4016.049085,4444.639002,5593.193706,5719.599773,4770.964498,6263.211613,6647.496817,6850.277706,7026.362024
"Congo, Rep.",COG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,20709745611,21205820117,21759705123,21546528946,20362961790,21174491871,22082979540,21945002400,22765208445,22177365378,23857518232,24764724673,25899412179,26110042794,27017792798,29113227688,31438279447,29358953278,31210439248,34842488218,38302788206,39147716828,43041800172,42735155559,45575361950,45764587691,41789821841,39451775871,38542681577,38976083979,36533151792,36903988991,37448454256,38162545447,39147011808
Costa Rica,CRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5020.635941,5174.632036,5635.082612,6025.46577,6276.249571,6515.337095,6568.444186,6890.168193,7306.038291,7563.244167,7879.47795,8190.074409,8460.652296,8862.994121,9365.327754,9898.929193,10799.5114,11841.90117,12471.67231,12273.8604,12927.56459,13614.2604,14463.74044,15232.07715,16393.80954,17525.14046,19201.74532,20499.34421,21498.03507,23339.60913,22099.86781,23852.9253,25924.74038,28075.14217,30062.84916
Costa Rica,CRI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,34193376304,34968080231,38185529566,40895629626,42743714733,44519268572,45120483260,47591355722,50996664081,53146077176,55202149077,57129349887,59081389155,61632038993,64359009941,66918353044,71821256960,77721468012,81404047084,80693018597,85018441595,88761938962,93095822657,95418345692,98798168340,1.02406E+11,1.06712E+11,1.11149E+11,1.14056E+11,1.16813E+11,1.11822E+11,1.20696E+11,1.26189E+11,1.3264E+11,1.38371E+11
Cote d'Ivoire,CIV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2693.361466,2677.07472,2624.524223,2576.993401,2550.992224,2683.320976,2831.799037,3039.524739,3086.127664,3064.799448,3040.575932,2961.762873,2851.030414,2701.741685,2794.173257,2841.823088,2941.821412,2984.534722,3115.837892,3176.632424,3360.544088,3175.919224,3290.723069,3619.017909,4074.214455,4403.642966,4530.648498,4690.178019,4945.625206,5516.390551,5543.850963,6045.204805,6719.443816,7227.029117,7653.450338
Cote d'Ivoire,CIV,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,64063495622,64089713718,63932975523,63809914072,64327544357,68911360958,74237745676,81400827011,84871681712,85862015402,85633803213,83789240396,81501353004,77649707795,80122880671,80920957094,83199350239,84115732650,88138707178,91314628222,97567899071,92328066528,99363845372,1.10056E+11,1.2037E+11,1.29031E+11,1.38286E+11,1.48534E+11,1.55727E+11,1.66194E+11,1.67357E+11,1.79178E+11,1.90645E+11,2.02943E+11,2.15018E+11
